"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District"
"3480","AMAN KA DON","MAHHIN/2013/58993","16-12-2014","Hindi","Weekly","MOHD. AHSAN MOHD. YASEEN","MOHD. AHSAN MOHD. YASEEN","Maharashtra","Nanded"
"3481","AMAN KA FARISHTA","54206","28-04-1992","Hindi","Daily","PRAGATI SHRIVASTAVA","PRAGATI SHRIVASTAVA","Madhya Pradesh","Bhopal"
"3482","AMAN KA KALAAM","MHHIN/25/A0687","30-05-2025","Hindi","Weekly","Md. Javeeduddin Md. Jabbaruddin","Md. Javeeduddin Md. Jabbaruddin","Maharashtra","Nanded"
"3483","AMAN KA MASEEHA","56868","01-01-1993","Hindi","Fortnightly","BHRIGU KUMAR VISHWAKARMA","BHRIGU KUMAR VISHWAKARMA","Uttar Pradesh","Lucknow"
"3484","AMAN KA MASEEHA","48003","01-01-1989","Urdu","Weekly","BHRIGU KUMAR VISHWAKARMA","BHRIGU KUMAR VISHWAKARMA","Uttar Pradesh","Lucknow"
"3485","AMAN KA PAIGAM","MPHIN/2010/35673","08-02-2011","Hindi","Monthly","RAJNI OMRE","RAJNI OMRE","Madhya Pradesh","Bhopal"
"3486","AMAN KA PRADESH","MPHIN/2010/37107","10-05-2011","Hindi","Monthly","MOHD. SHAKEEL","MOHD. SHAKEEL","Madhya Pradesh","Bhopal"
"3487","AMAN KA PRATIK","UPHIN/2016/67401","09-06-2016","Hindi","Daily","MEETA KESARWANI","RASHID SAGEER","Uttar Pradesh","Prayagraj"
"3488","AMAN KA PRAYAS","MPHIN/2023/88345","12-08-2024","HINDI","Quarterly","SYED MOHD YASIR","SYED MOHD YASIR","Madhya Pradesh","Bhopal"
"3489","AMAN KA RASTA","MPHIN/2010/35677","08-02-2011","Hindi","Weekly","IMRAN AHMAD","IMRAN AHMAD","Madhya Pradesh","Bhopal"
"3490","AMAN KA UJALA","65990","11-02-1992","Urdu","Daily","M S KHAN","M S KHAN","Uttar Pradesh","Meerut"
"3491","AMAN KA UJALA","UPHIN/2015/64700","09-11-2015","Hindi","Daily","DR. M.S. KHAN","DR. M.S. KHAN","Uttar Pradesh","Meerut"
"3492","AMAN KE PHOOL","UPHIN/2017/71965","02-06-2017","Hindi","Daily","PANKAJ RANI","KUMARI PANKAJ RANI","Uttar Pradesh","Muzaffarnagar"
"3493","AMAN KE PHOOL","UPHIN/2010/47414","10-01-2013","Hindi","Weekly","PANKAJ RANI","KUMARI PANKAJ RANI","Uttar Pradesh","Muzaffarnagar"
"3494","AMAN KE SIPAHI","59718","02-02-1995","Hindi","Weekly","MUSHRIF SIDDIQUI JAKHMI","MUSHRIF SIDDIQUI JAKHMI","Uttar Pradesh","Shamli"
"3495","AMAN KE SIPAHI","UPHIN/2009/48337","28-02-2013","Hindi","Daily","MUSHRIF SIDDIQUI","MUSHRIF SIDDIQUI","Uttar Pradesh","Muzaffarnagar"
"3496","AMAN KESARI","UTTHIN/2010/36510","30-03-2011","Hindi","Daily","ANIL CHAUHAN","ANIL CHAUHAN","Uttarakhand","Udham Singh Nagar"
"3497","AMAN KI AWAZ","GUJURD/2013/54810","28-02-2014","URDU","Daily","THAKKAR BHAVANA","THAKKAR BHAVANA","Gujarat","Gandhinagar"
"3498","AMAN KI AWAZ","MPHIN/2010/52577","15-10-2013","Hindi","Weekly","DEVENDRA GUPTA","DEVENDRA GUPTA","Madhya Pradesh","Bhopal"
"3499","AMAN KI BAAT","71383","06-08-1999","Hindi","Weekly","QURBAN KHAN","QURBAN KHAN","Uttar Pradesh","Lucknow"
"3500","AMAN KI DUNIYA","MPHIN/2013/49462","03-05-2013","Hindi","Monthly","SATISH SHAKYWAR","SATISH SHAKYWAR","Madhya Pradesh","Gwalior"
